time,value1,value2,value3,value4
4955,0.013004547,-0.00750595,0.009094887,0.013763644
4956,0.050959554,-0.006726517,-0.002088284,0.035282779
4957,0.048587367,-0.008929263,-0.008289861,0.040569369
4958,0.058584444,-0.005065985,-0.010255389,0.021320757
4959,0.030287631,-0.008590379,-0.001681623,0.007223182
4960,-0.001567465,-0.008115942,-0.017710837,0.007595955
4961,0.007412961,-0.004862655,-0.028351795,-0.008365481
4962,-4.25E-05,0.000152828,-0.028927896,0.001834927
4963,-0.026305998,0.006320517,-0.020862458,-0.015922595
4964,-0.033253118,0.008658817,0.001198891,-0.030867379
4965,-0.019189432,0.007201615,0.01075542,-0.037983943
4966,-0.038336378,0.004897204,0.009806545,-0.065467432
4967,-0.040708568,0.010522678,0.010416536,-0.047133811
4968,-0.046808477,0.012860978,0.017194215,-0.046896592
4969,-0.036980845,0.013098197,0.033358984,-0.025038574
4970,-0.012920079,0.014284291,0.03613783,-0.027986865
4971,-0.034100328,0.016656479,0.016042009,-0.04415163
4972,-0.041555777,0.018554229,0.008586562,-0.012737085
4973,-0.049350109,0.008489375,-0.000597195,-0.020904189
4974,-0.054263927,0.01092934,-0.01086538,0.002716025
4975,-0.037997495,0.019536993,0.013602045,-0.012093206
4976,-0.022069948,0.009539915,0.013263161,-0.030054057
4977,-0.030542048,0.010963228,-0.016965292,-0.001791132
4978,-0.052569509,0.005947744,-0.003952146,-0.019243658
4979,-0.030203164,-0.001202708,0.007705464,0.008104281
4980,0.007243519,0.008760482,0.00353719,0.014034751
4981,0.030795956,-0.000491051,0.021633595,-0.010602116
4982,0.023509951,-0.005472646,0.029529594,0.031419501
4983,0.001821375,-0.007539839,0.005468829,0.038502175
4984,0.023509951,-0.010217022,-0.000664971,0.029386196
4985,0.071800917,-0.01302976,0.010213205,0.053379182
4986,0.079256371,-0.018553568,-0.013949224,0.059072435
4987,0.061973285,-0.007065401,-0.018727489,0.077880494
4988,0.064006589,-0.006082637,-0.011780366,0.073983334
4989,0.035201449,-0.006895959,-0.03987385,0.050973106
4990,0.039098613,-0.005506535,-0.048617058,0.033012256
4991,0.039776381,-0.006590963,-0.021404672,0.007324848
4992,-0.006142399,-0.003100458,-0.011136487,0.008307612
4993,-0.020036643,-0.002049918,-0.015338649,-0.016464809
4994,-0.028169859,0.004185548,-0.009577621,-0.030935155
4995,-0.026983766,0.006117187,-0.014288108,-0.020090869
4996,-0.009870123,-0.00072827,-0.006392111,-0.018532002
4997,0.019443342,0.000796708,0.011229857,-0.00077448
4998,0.028593211,0.004795539,0.009603214,-0.001926686
4999,0.037234753,0.004219436,-0.000461641,0.008815938
5000,0.053331744,0.007642165,-0.009103183,0.009832589
5001,0.083492421,5.12E-05,-0.000156645,-0.004536092
5002,0.08298409,-0.001168819,0.010416536,0.009934255
5003,0.060956635,0.005879968,0.006553258,0.008748161
5004,0.074342549,0.002321686,-0.000393864,0.006579303
5005,0.065362126,0.004253325,-0.019778028,0.006274307
5006,0.053840067,0.003304449,-0.020116912,-0.015482046
5007,0.045367967,0.004456655,0.003977739,-0.028427415
5008,0.04706239,0.005168311,0.004452177,-0.013821514
5009,0.032151494,0.00435499,0.000317792,-0.001587801
5010,0.041640244,0.004626097,0.016821442,0.002309364
5011,0.039437499,0.006422182,0.018176978,0.000106618
5012,-0.003600769,0.009777134,0.008383231,0.008849826
5013,-0.003939653,0.000864485,0.030376803,0.015796948
5014,-0.004617421,0.00625274,0.031122347,0.024641819
5015,-0.021731064,0.007676053,-0.002935494,0.05002423
5016,-0.048672341,0.009336584,-0.000292199,0.027691776
5017,-0.055958346,0.017435912,-0.003714927,0.03328336
5018,-0.066294312,0.00984491,-0.037637215,0.049685348
5019,-0.065108217,0.018554229,-0.035570022,0.01935523
5020,-0.072733104,0.014419844,-0.016660295,0.01044258
5021,-0.074935853,0.009573803,-0.018930819,-0.002333346
5022,-0.039522473,0.019503105,-0.013373122,-0.007687713
5023,-0.052569509,0.014114849,-0.001478293,-0.005349414
5024,-0.053586159,0.014352067,0.016787555,-0.020294199
5025,-0.034947541,0.011302112,0.043423835,-0.02832575
5026,-0.021731064,0.010827675,0.040712766,-0.015210939
5027,-0.003939653,0.011539331,0.028784048,0.002580472
5028,0.016223945,0.000728931,0.018990301,0.000682721
5029,0.004193563,-0.002829351,0.02810628,-0.009856571
5030,-0.006311841,-0.000796047,0.043220505,-0.015210939
5031,0.026051581,0.000491712,0.018922525,-0.006772727
5032,0.021815531,-0.001338261,0.008044347,0.006477638
5033,0.019612785,-0.00072827,0.000317792,-0.001248918
5034,0.005887983,0.002592793,-0.016863627,-0.015041497
5035,-0.008514587,0.000288382,0.008789892,-0.020700859
5036,0.019443342,-0.004015445,0.014178148,-0.019887537
5037,0.005040773,-0.00540487,-0.031130644,-0.007789379
5038,-0.020544969,-0.005506535,-0.009137072,-0.019718096
5039,-0.0230866,-0.003100458,0.017702542,-0.02659744
5040,-0.017833898,-0.005133762,-0.012017585,-0.003553329
5041,0.003007469,-0.013741416,0.005570494,7.27E-05
5042,0.000635281,-0.005472646,0.001978324,0.000852163
5043,-0.002923001,-0.002321025,-0.028521236,0.001902704
5044,-0.01207287,-0.010860901,-0.021099677,0.018338578
5045,-0.012920079,-0.009742585,-0.023370199,0.036875531
5046,0.026729349,-0.017367475,-0.038891088,0.019524671
5047,0.030626515,-0.01343642,-0.030418986,0.005325432
5048,-0.006311841,-0.006523187,-0.019744141,0.001326601
5049,-0.018681107,-0.01109812,-0.040992167,0.011628674
5050,-0.001228581,-0.00476099,-0.040822726,0.026675124
5051,0.020290554,-0.002151583,-0.024386851,0.018948568
5052,0.023171067,8.51E-05,-0.016524743,-0.011822098
5053,0.003515795,0.003168896,-0.007713759,-0.018396448
5054,0.022493299,0.000288382,0.005841601,-0.013753737
5055,0.051976208,0.003609445,0.029326262,-0.022632498
5056,0.058584444,0.003575557,0.037493367,-0.022903604
5057,0.057228908,0.004219436,0.049354307,-0.046930481
5058,0.043165222,0.007845495,0.053115919,-0.041237231
5059,0.039776381,0.003948329,0.020820275,-0.023784703
5060,0.027237674,0.007845495,0.000487234,-0.024936909
5061,0.023679392,0.010082129,0.030105695,-0.02832575
5062,-0.009022913,0.011505443,0.034341745,-0.04354164
5063,-0.032236468,0.012928755,0.005604383,-0.033781782
5064,-0.033422559,0.011708773,0.014720363,-0.023106936
5065,-0.033592004,0.015402609,0.007468245,-0.012330424
5066,-0.009192355,0.010048241,0.004757172,-0.034188442
5067,-0.036133632,0.013470969,0.0213286,-0.03364623
5068,-0.0400308,0.013267639,0.004757172,0.003902119
5069,-0.047316805,0.006557736,-0.002359391,0.000445502
5070,-0.036641959,0.006422182,0.014449255,0.009798701
5071,-0.003092443,0.00096615,0.018346421,0.015153068
5072,0.002160259,0.000864485,0.008925445,0.020778542
5073,0.028254326,-0.005540423,0.001165002,0.04517819
5074,0.020968322,-0.00835316,-0.013576452,0.075271092
5075,0.019612785,-0.006590963,-0.01340701,0.077643275
5076,0.008260171,-0.01109812,-0.001139409,0.058902994
5077,0.021307204,-0.006421521,-0.022624655,0.054023065
5078,0.041640244,-0.011030343,-0.058478583,0.051006995
5079,-0.015461709,-0.015503612,-0.038484424,0.072051689
5080,-0.043419641,-0.007810946,-0.007950977,0.061207402
5081,-0.018172782,-0.009437589,-0.015406425,0.037993848
5082,-0.025458787,-0.003981557,-0.019303592,0.015830835
5083,-0.023933809,-0.003032681,-0.025132395,-0.015990371
5084,-0.004447979,-0.008556491,-0.002088284,-0.015312604
5085,-0.011056217,-0.000762159,0.038679462,-0.017481461
5086,0.041470803,-0.005913195,0.032782879,-0.022293614
5087,0.04621518,-0.008014277,0.007332691,-0.043304421
5088,0.03537089,-0.002693797,0.007400468,-0.031240152
5089,0.069767617,-0.007641504,0.010247094,-0.022429168
5090,0.038081963,-0.006523187,0.017600875,-0.031816255
5091,0.051637322,-0.006319856,0.000588899,0.009663147
5092,0.052145649,-0.001270485,-0.049701486,-0.002502788
5093,0.027576558,0.002897789,-0.039060529,0.001326601
5094,0.03537089,-0.000389386,1.28E-05,0.021829084
5095,0.024018276,0.003473891,0.000656676,-0.007348829
5096,0.022832183,-0.002321025,-0.022014663,-0.005823852
5097,0.013004547,-0.00411711,-0.022556879,0.00241103
5098,0.048417926,-0.002897128,-0.006324334,0.013289206
5099,0.058753885,-0.008963152,0.020718608,0.001496043
5100,0.015207293,-0.009674808,0.040983871,-0.012093206
5101,0.027915442,-0.00750595,0.004045516,-0.003688882
5102,0.050620671,-0.001473815,-0.018659713,0.010171473
5103,0.071970366,5.12E-05,0.003028864,0.025624584
5104,0.076036967,0.00266057,0.005706048,0.027454557
5105,0.052145649,0.004626097,-0.006730995,0.033927243
5106,0.037234753,0.007642165,-0.000664971,0.029352307
5107,0.025882138,0.014114849,-0.026047383,0.042331565
5108,-0.003939653,0.015639827,-0.026182937,0.029013423
5109,-0.050027877,0.019503105,0.020379726,0.001597708
5110,-0.050197318,0.017639242,0.003401637,-0.003451664
5111,-0.05273895,0.02234973,-0.010526496,-0.006399954
5112,-0.071885899,0.032787357,0.015703125,0.000648833
5113,-0.040369682,0.026009677,0.02769962,-0.026156891
5114,-0.055958346,0.024179704,0.020718608,-0.021310851
5115,-0.060533281,0.020079207,0.037561145,-0.010059902
5116,-0.012750637,0.013064309,0.040068887,-0.021344738
5117,-0.008175703,0.017029252,0.018109202,-0.001350583
5118,-0.020375527,0.011708773,0.024581887,0.000547168
5119,-0.014614499,0.009811022,0.010687643,-0.012160982
5120,-0.011225659,0.009472138,0.005909378,0.018203024
5121,0.003346353,0.00540553,0.006316039,0.044330981
5122,0.026390465,0.004219436,-0.010831491,0.018270802
5123,-0.006481283,0.001372811,-0.017304176,0.016305273
5124,-0.005634073,0.001305034,-0.013576452,0.012001446
5125,-0.017325571,-0.003676561,-0.002257726,-0.005891629
5126,-0.031389259,-0.003846003,0.008518785,0.012611439
5127,-4.25E-05,0.003575557,0.007739352,0.00535932
5128,-0.021900505,-0.000660493,0.002622203,-0.019718096
5129,-0.018342223,-0.006252079,0.009399883,-0.01497372
5130,-0.017664455,-0.005574312,0.000724453,-0.006094959
5131,-0.006989609,-0.006252079,0.023700789,0.015186956
5132,-0.004447979,-0.007743169,0.024480222,0.026878454
5133,0.011649011,-0.007404285,-0.016728073,0.003631012
5134,0.036726426,-0.011199785,-0.007374875,0.008477054
5135,-0.022747716,-0.009912026,-0.023980191,0.013560313
5136,-0.005295189,0.001542253,-0.04875261,0.008070393
5137,0.009615707,0.000695043,-0.025471279,-0.000300042
5138,0.025882138,0.000186717,-0.01828694,-0.0302235
5139,0.015885061,0.003473891,-0.029910661,-0.03144348
5140,-0.017325571,0.000728931,-0.021235229,-0.04167778
5141,0.020798879,-0.004015445,-0.001647735,-0.04252499
5142,0.001990817,-0.005709865,0.017329769,-0.035238981
5143,0.030795956,-0.004727101,0.032613438,-0.062451366
5144,0.03960694,-0.004862655,0.030410692,-0.029613508
5145,0.051806767,0.000593377,0.008315454,0.004139338
5146,0.068920404,-0.002388802,0.003164418,-0.010263232
5147,0.046892948,-0.003608784,0.017363658,0.004139338
5148,0.04807904,-0.002592132,0.022616358,-0.000842257
5149,0.017748922,-0.004591548,0.015872568,-0.002367235
5150,0.036218099,0.002491128,-0.009645398,0.012137
5151,0.024187719,0.004219436,-0.017066957,-0.009924348
5152,0.004532447,0.002999454,-0.012932573,-0.011618768
5153,-0.026305998,0.004049994,-0.003647151,-0.033070125
5154,-0.055619463,0.009777134,-0.003782704,-0.042423323
5155,-0.054602813,0.012522094,-0.026826816,-0.031307928
5156,-0.070699804,0.007811606,-0.002257726,-0.050725982
5157,-0.05189174,0.011573219,0.038408354,-0.033104014
5158,-0.077138595,0.011640996,0.030851241,-0.043609418
5159,-0.072902545,0.00943825,0.015160912,-0.019785872
5160,-0.059347186,0.010116017,0.023090797,0.014034751
5161,-0.035964191,0.003067231,0.025429096,-0.003417775
5162,-0.001228581,0.004422767,0.018820859,0.018846903
5163,-0.024781018,0.008252156,0.010179317,0.024404602
5164,-0.02732265,0.004490544,-0.006256558,0.037078861
5165,-0.034439214,0.002287797,-0.01530476,0.028911758
5166,-0.007497935,-0.002253248,-0.005646566,0.00898538
5167,-0.010209007,-0.002524355,0.004655507,0.024879038
5168,-0.023425484,0.00032227,0.003266083,0.01322143
5169,-0.004617421,-0.001812699,-0.010187612,0.010849241
5170,-0.017495014,-0.005065985,-0.010153724,0.011188125
5171,0.013173989,-0.006116526,0.006214374,-0.001181141
5172,0.033168145,-0.006828182,0.011331522,0.005122102
5173,0.045706853,-0.015164728,0.012415951,0.017355815
5174,0.070784271,-0.015232505,-0.005443236,0.02338795
5175,0.080273017,-0.007031512,0.008213789,0.014848072
5176,0.064345472,-0.011199785,0.025937423,0.003021021
5177,0.061295517,-0.009912026,-0.01808361,0.015796948
5178,0.066548221,-0.01218255,-0.035197251,0.013492537
5179,0.039098613,-0.015876384,-0.016999179,-0.007314941
5180,0.027237674,-0.004184887,-0.019506922,0.00664708
5181,0.007243519,-0.006929847,-0.02503073,-0.009382133
5182,0.013343431,-0.00665874,-0.032689508,-0.024970798
5183,-0.006650725,0.001677806,-0.055801399,0.009290375
5184,-0.042741872,-0.003778226,-0.036417235,-0.002096127
5185,-0.050197318,-0.002490467,-0.005172129,-0.025445236
5186,-0.026814323,-0.003473231,-0.019100262,-0.021819176
5187,0.005379657,-0.009403701,-0.020964123,-0.017379796
5188,-0.010886775,-0.006997624,-0.009747063,0.008477054
5189,0.017918365,-0.006082637,0.000351681,0.010612022
5190,0.050281785,-0.004422106,0.036341161,-0.006196624
5191,0.078070275,-0.005337093,0.022548582,0.005833758
5192,0.101961598,-0.003947668,-0.027572362,0.001428266
5193,0.102978252,0.000186717,-0.012254804,0.002919356
5194,0.113483652,-0.003947668,-0.001376628,-0.00331611
5195,0.091964521,0.000559489,-0.006561553,-0.021209186
5196,0.039945826,0.008252156,-0.004731579,-0.010229344
5197,0.007412961,0.010861563,-0.021743556,-0.010297121
5198,0.037573636,0.017435912,-0.013610341,0.001733262
5199,0.048926249,0.017097028,0.025462985,-0.015854819
5200,0.019612785,0.018215345,0.033155654,-0.024157476
5201,0.003685237,0.020485869,0.015499796,0.00813817
5202,-0.029694837,0.017402023,0.021159159,-0.004332762
5203,-0.038505822,0.021366967,0.017363658,0.001801039
5204,-0.023594925,0.021638073,0.015872568,0.004241003
5205,-0.045791827,0.018859224,0.024378557,0.012103112
5206,-0.041894659,0.020282539,0.006587146,0.051481433
5207,-0.035964191,0.016859809,-0.005680454,0.044669863
5208,-0.038675264,0.013809853,-0.004968798,0.042467117
5209,-0.011903428,0.018079791,-0.011983697,0.036739979
5210,-0.023425484,0.011945992,-0.024929065,0.034300014
5211,-0.028169859,0.010183794,-0.041229386,0.056903578
5212,-0.009870123,0.016724255,-0.021540226,0.039213832
5213,-0.011903428,0.006388294,0.006044932,0.028301768
5214,-0.003939653,0.007709941,-0.004426584,0.018711351
5215,0.004024121,0.006456071,0.017702542,0.018440243
5216,-0.011903428,0.003135007,0.023836343,0.049922567
5217,-0.0230866,0.006015521,0.00587549,0.034435567
5218,0.004871331,-0.006794294,0.039187785,0.015424175
5219,0.029270979,-0.001982141,0.039492782,0.022981288
5220,0.030626515,-0.00750595,0.017973648,0.014610854
5221,0.008090729,-0.012351992,0.023802454,0.018609684
5222,0.020968322,-0.00052494,0.016245341,0.017355815
5223,0.045537412,-0.006489298,0.01011154,-0.012770973
5224,0.015207293,-0.001134931,-0.00578212,-0.022327503
5225,0.031643167,-0.0032699,-0.039602742,-0.033375122
5226,0.031812608,-0.006285968,-0.013644229,-0.033409011
5227,0.015376735,0.00625274,0.005977155,-0.023818592
5228,0.008768497,-0.000118279,-0.019134149,-0.048014909
5229,0.009615707,-0.004286552,-0.007442651,-0.046015494
5230,0.025882138,0.001847248,-0.008560969,-0.038729489
5231,-0.009361797,-0.005540423,0.005841601,-0.045778275
5232,0.016223945,-0.004523771,0.030275138,-0.0556398
5233,0.045876294,-0.006252079,0.014076483,-0.037306175
5234,0.05045123,-0.01258921,-0.001139409,0.002377141
5235,0.062481612,-0.00645541,-0.015813086,-0.00924658
5236,0.016901713,-0.016079715,-0.007849312,0.016881377
5237,0.037234753,-0.00984425,0.004791061,0.036570538
5238,0.06078719,-0.004286552,-0.022421325,0.029792856
5239,0.027407117,-0.008692044,-0.053530876,0.067951195
5240,0.035540331,0.002694458,-0.044211566,0.026810678
5241,0.015207293,-0.008251495,-0.024454629,-0.00650162
5242,-0.017495014,-0.002964905,-0.028216241,3.88E-05
5243,0.009785149,0.010692121,-0.026182937,-0.025546901
5244,0.036556985,0.001067815,-0.009475956,-0.013075969
5245,0.013512873,0.00943825,0.002723868,-0.026631329
5246,0.005040773,0.007472723,0.022955243,-0.046727151
5247,0.01571562,0.000864485,0.02576798,-0.036018416
5248,0.019273901,0.011912103,0.013500379,-0.027986865
5249,0.013173989,0.00774383,0.033765644,-0.016464809
5250,-0.007667377,0.011505443,0.0560981,-0.015448157
5251,-0.008853471,0.014216514,0.051523164,-0.013618183
5252,-0.010886775,0.009302696,0.02790295,0.001801039
5253,-0.013936731,0.013233751,0.005706048,0.021354645
5254,-0.025458787,0.004524432,0.009535437,0.009154821
5255,-0.025119903,0.012860978,0.022413028,-0.009517687
5256,-0.043250196,0.014182626,-0.000664971,-0.007586048
5257,-0.056805559,0.004863316,-0.011373706,-0.002028351
5258,-0.018342223,0.017774796,-0.002664387,0.006172642
5259,-0.02410325,0.007133839,0.012992054,0.010679799
5260,-0.008853471,-0.001948253,0.034680631,0.009222598
5261,-0.003770211,-0.001711034,0.007908794,0.011018683
5262,-0.021053296,-0.010318687,0.007671575,0.036129989
5263,0.004701889,-0.005743753,0.015838679,0.045144301
5264,0.021646088,-0.014148077,0.011873737,0.04880425
5265,0.065701008,-0.020247988,0.01221262,0.070628382
5266,0.059262212,-0.019400779,-0.01127204,0.057954118
5267,0.03774308,-0.021095198,-0.024251297,0.057954118
5268,0.049773462,-0.011606446,-0.031977855,0.073203899
5269,0.019443342,-0.010454241,-0.017168622,0.055276934
5270,0.004532447,-0.007065401,-0.01808361,0.013695867
5271,0.01503785,-0.009674808,-0.040246621,-0.012330424
5272,0.003007469,-0.008522602,-0.029571777,-0.005451079
5273,-0.030711489,0.000457824,-0.005409347,-0.021717511
5274,-0.019189432,-0.005947084,-0.010662049,-0.028698521
5275,-0.001059139,-0.001473815,-0.001139409,-0.035543978
5276,-0.001567465,-0.002592132,0.013161495,-0.044490516
5277,0.003176911,-0.005235428,-0.012932573,-0.014126509
5278,0.018596133,0.002253909,0.003266083,-0.016566474
5279,0.057737235,0.002050579,0.005096056,-0.026461886
5280,0.07688418,-0.000321609,-0.01340701,-0.021073632
5281,0.076714739,-0.005269316,0.001436109,-0.019141993
5282,0.060617749,-0.000558828,-0.007984865,-0.001926686
5283,0.065870449,-0.002049918,-0.014525327,-0.009043249
5284,0.082814649,-0.0032699,0.000182239,-0.016295368
5285,0.069089852,0.002558905,-0.002189949,-0.014397616
5286,0.051128998,-0.000762159,-0.011577036,-0.016871469
5287,0.05045123,0.004185548,-0.005341571,-0.016803693
5288,0.051806767,-0.000186056,-0.012864796,-0.035713419
5289,0.036218099,-0.000796047,-0.009035407,-0.029274624
5290,0.040793035,0.007371057,0.018109202,-0.025682453
5291,0.034015354,0.001948913,0.005434941,-0.012940415
5292,0.014529524,0.009268808,-0.009679286,0.024574043
5293,0.017240597,0.006828843,0.013127607,0.031080617
5294,0.011818453,0.002694458,0.006451593,0.029691191
5295,0.012157337,0.009065477,-0.010594273,0.024540154
5296,-0.008006261,0.004253325,-0.008086531,0.044635978
5297,-0.043589082,0.015436497,-0.034417819,0.044805419
5298,-0.048333459,0.017368136,-0.042923804,0.026946232
